Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
-1.93,0.03,-0.25,0.58,-0.44,-0.15,0.46,0.17
-1.93,0.02,0.12,0.34,-0.34,-0.17,0.46,0.17
-0.66,0.02,-0.03,-0.10,-0.07,-0.11,0.47,0.16
-0.03,0.02,0.34,-0.13,0.25,0.01,0.49,0.16
0.93,0.01,-0.12,0.20,0.58,0.16,0.50,0.14
0.49,0.01,0.16,0.26,0.77,0.28,0.51,0.13
0.15,0.01,-0.26,-0.21,0.73,0.35,0.50,0.11
0.79,0.01,-0.25,-0.67,0.47,0.38,0.44,0.08
0.79,0.01,0.35,-0.66,0.02,0.35,0.36,0.04
0.64,0.01,0.03,-0.17,-0.47,0.24,0.27,0.00
-0.92,0.01,0.11,0.53,-0.83,0.07,0.17,-0.04
-0.92,0.00,-0.53,0.94,-0.96,-0.11,0.10,-0.07
-1.93,0.00,0.36,0.56,-0.84,-0.27,0.04,-0.09
-3.22,0.00,0.06,-0.26,-0.50,-0.37,0.01,-0.11
-2.44,0.00,-0.48,-0.50,-0.03,-0.42,-0.01,-0.13
-1.53,-0.01,0.33,-0.03,0.46,-0.43,-0.01,-0.15
-0.43,-0.01,0.19,0.18,0.83,-0.41,-0.02,-0.16
0.15,-0.02,0.05,-0.06,0.90,-0.37,-0.02,-0.17
0.64,-0.02,-0.15,-0.09,0.62,-0.31,-0.04,-0.19
0.33,-0.03,0.05,-0.10,0.06,-0.27,-0.09,-0.21
0.15,-0.04,-0.16,-0.52,-0.55,-0.26,-0.16,-0.24
0.15,-0.04,-0.04,-0.62,-0.90,-0.27,-0.24,-0.27
1.20,-0.05,-0.08,0.00,-0.87,-0.29,-0.30,-0.30
1.33,-0.05,0.38,0.59,-0.51,-0.26,-0.34,-0.32
0.64,-0.06,0.04,0.77,-0.03,-0.19,-0.33,-0.33
-0.66,-0.06,-0.18,0.64,0.37,-0.09,-0.31,-0.34
-1.93,-0.07,-0.18,0.18,0.63,0.05,-0.27,-0.33
-1.54,-0.08,-0.25,-0.49,0.81,0.21,-0.23,-0.31
-1.21,-0.08,0.38,-0.79,0.94,0.41,-0.20,-0.30
-0.03,-0.09,0.01,-0.32,0.90,0.59,-0.19,-0.28
0.33,-0.10,0.21,0.48,0.65,0.72,-0.19,-0.26
0.49,-0.10,-0.11,0.70,0.05,0.76,-0.22,-0.25
0.49,-0.11,-0.12,0.10,-0.74,0.72,-0.26,-0.24
0.15,-0.12,0.02,-0.71,-1.36,0.63,-0.31,-0.24
0.33,-0.12,-0.12,-0.91,-1.60,0.52,-0.34,-0.23
-0.03,-0.12,0.18,-0.37,-1.29,0.41,-0.35,-0.21
-0.03,-0.13,-0.09,0.38,-0.59,0.26,-0.32,-0.19
-0.22,-0.13,0.04,0.80,0.11,0.11,-0.27,-0.16
-0.03,-0.14,-0.06,0.65,0.61,-0.01,-0.21,-0.12
-0.22,-0.14,0.12,0.18,0.79,-0.10,-0.15,-0.07
-0.43,-0.14,-0.04,-0.23,0.80,-0.16,-0.11,-0.03
0.49,-0.14,-0.23,-0.33,0.84,-0.23,-0.08,0.01
1.79,-0.15,0.14,-0.24,0.92,-0.35,-0.07,0.05
1.90,-0.15,0.36,-0.17,0.93,-0.50,-0.06,0.08
1.57,-0.14,-0.16,-0.06,0.64,-0.63,-0.05,0.10
0.79,-0.14,-0.16,0.16,0.02,-0.71,-0.03,0.12
1.07,-0.14,-0.25,0.11,-0.73,-0.73,0.01,0.13
0.79,-0.14,0.31,-0.29,-1.30,-0.68,0.06,0.14
0.15,-0.13,0.09,-0.33,-1.39,-0.56,0.13,0.16
-0.92,-0.13,-0.07,0.31,-1.02,-0.35,0.22,0.17
-2.44,-0.13,-0.04,0.77,-0.39,-0.07,0.30,0.19
-0.22,-0.13,-0.69,0.41,0.22,0.25,0.37,0.22
0.64,-0.13,0.90,-0.30,0.59,0.53,0.42,0.24
1.45,-0.13,0.09,-0.54,0.72,0.72,0.45,0.26
0.93,-0.13,-0.05,-0.11,0.67,0.78,0.44,0.28
-0.03,-0.13,-0.25,0.35,0.53,0.71,0.42,0.29
-0.92,-0.13,-0.17,-0.05,0.30,0.50,0.38,0.29
-0.22,-0.13,-0.21,-0.91,-0.01,0.19,0.33,0.28
0.64,-0.13,0.34,-0.74,-0.35,-0.15,0.28,0.26
0.49,-0.13,0.34,0.41,-0.61,-0.46,0.23,0.24
-0.43,-0.13,-0.12,1.20,-0.66,-0.69,0.18,0.22
-0.92,-0.13,-0.35,1.07,-0.47,-0.78,0.12,0.21
0.15,-0.13,-0.21,0.10,-0.08,-0.75,0.06,0.20
0.79,-0.13,0.46,-1.01,0.36,-0.60,0.00,0.18
0.79,-0.13,0.16,-1.07,0.74,-0.33,-0.07,0.17
0.15,-0.13,-0.13,0.00,0.95,-0.01,-0.14,0.16
-0.66,-0.13,-0.18,0.79,0.84,0.31,-0.23,0.15
-0.44,-0.13,-0.21,0.38,0.47,0.54,-0.33,0.13
-0.03,-0.13,0.20,-0.47,-0.18,0.66,-0.41,0.09
0.79,-0.13,0.08,-0.52,-0.86,0.66,-0.48,0.05
0.64,-0.12,0.21,0.19,-1.21,0.58,-0.53,0.01
0.15,-0.12,-0.13,0.67,-1.13,0.45,-0.54,-0.03
-0.43,-0.12,-0.15,0.40,-0.60,0.29,-0.53,-0.07
-0.92,-0.12,-0.03,-0.29,0.10,0.13,-0.49,-0.10
-0.92,-0.11,-0.02,-0.70,0.54,-0.02,-0.44,-0.13
-0.66,-0.11,0.08,-0.41,0.67,-0.12,-0.36,-0.15
-0.43,-0.11,0.09,0.26,0.52,-0.17,-0.27,-0.16
0.15,-0.11,-0.07,0.63,0.27,-0.18,-0.18,-0.17
-0.43,-0.11,0.22,0.42,0.09,-0.16,-0.11,-0.18
-0.43,-0.11,-0.29,-0.08,-0.05,-0.14,-0.05,-0.19
-1.54,-0.11,0.18,-0.44,-0.15,-0.16,0.00,-0.20
-1.54,-0.11,-0.29,-0.47,-0.18,-0.22,0.05,-0.22
-0.66,-0.10,-0.01,-0.22,-0.11,-0.27,0.11,-0.23
-0.22,-0.10,0.35,0.14,0.05,-0.29,0.18,-0.24
0.33,-0.09,-0.04,0.42,0.17,-0.24,0.26,-0.25
0.15,-0.09,0.03,0.48,0.12,-0.15,0.33,-0.25
0.49,-0.09,-0.23,0.23,-0.06,-0.05,0.39,-0.25
0.49,-0.09,0.10,-0.32,-0.22,0.04,0.44,-0.24
0.64,-0.08,-0.01,-0.71,-0.18,0.17,0.48,-0.22
0.93,-0.08,-0.02,-0.40,0.06,0.35,0.49,-0.20
1.20,-0.08,0.04,0.25,0.33,0.50,0.48,-0.18
1.45,-0.08,0.01,0.51,0.39,0.58,0.43,-0.16
0.64,-0.07,0.16,0.34,0.16,0.51,0.36,-0.15
0.15,-0.07,-0.25,0.06,-0.19,0.34,0.29,-0.13
-0.44,-0.06,-0.01,-0.13,-0.45,0.18,0.23,-0.12
0.33,-0.06,-0.16,-0.24,-0.42,0.07,0.19,-0.10
0.79,-0.06,0.31,-0.21,-0.15,-0.05,0.17,-0.08
0.61,-0.05,0.15,0.04,0.16,-0.20,0.15,-0.06
0.69,-0.05,-0.24,0.34,0.31,-0.34,0.13,-0.04
0.68,-0.05,-0.02,0.29,0.18,-0.43,0.10,-0.01
1.18,-0.05,-0.05,-0.20,-0.09,-0.40,0.06,0.02
1.75,-0.05,0.09,-0.62,-0.32,-0.29,0.03,0.06
1.79,-0.05,0.14,-0.38,-0.38,-0.21,-0.01,0.10
1.49,-0.04,-0.06,0.24,-0.22,-0.19,-0.07,0.13
0.83,-0.04,-0.06,0.48,0.02,-0.20,-0.13,0.15
