Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
1.23,0.07,0.06,-0.34,-0.50,0.23,-0.09,0.02
0.94,0.07,0.01,-0.24,-1.12,0.12,-0.12,0.00
0.48,0.06,-0.04,0.06,-1.38,-0.01,-0.13,-0.01
0.05,0.06,-0.04,0.47,-1.19,-0.13,-0.11,-0.02
-0.38,0.06,0.02,0.54,-0.68,-0.22,-0.07,-0.03
-1.80,0.06,0.18,0.27,-0.01,-0.24,-0.01,-0.03
-1.19,0.05,-0.50,0.06,0.63,-0.17,0.04,-0.03
-0.70,0.05,0.31,-0.03,1.07,-0.03,0.08,-0.03
0.37,0.04,0.09,-0.16,1.27,0.15,0.11,-0.02
0.79,0.03,0.14,-0.23,1.20,0.30,0.11,-0.01
1.11,0.02,-0.12,-0.07,0.81,0.39,0.08,-0.01
1.18,0.02,-0.06,0.00,0.19,0.37,0.03,-0.02
1.09,0.01,-0.02,-0.35,-0.50,0.29,-0.03,-0.03
0.97,0.01,-0.02,-0.55,-1.09,0.15,-0.09,-0.04
0.32,0.01,0.09,-0.14,-1.33,0.00,-0.13,-0.05
-0.30,0.01,-0.08,0.41,-1.20,-0.11,-0.14,-0.06
-1.32,0.01,0.04,0.64,-0.77,-0.17,-0.13,-0.06
-1.54,0.00,-0.17,0.48,-0.17,-0.17,-0.11,-0.06
-1.39,0.00,0.07,0.12,0.38,-0.11,-0.08,-0.05
-0.44,-0.01,0.02,-0.14,0.82,0.01,-0.05,-0.03
0.27,-0.02,0.19,-0.17,1.09,0.16,-0.04,-0.01
0.83,-0.03,0.00,-0.10,1.12,0.27,-0.04,0.00
1.13,-0.03,-0.06,-0.11,0.91,0.30,-0.05,0.01
1.10,-0.04,-0.03,-0.29,0.43,0.22,-0.09,0.01
1.09,-0.04,-0.07,-0.46,-0.23,0.07,-0.12,0.01
0.80,-0.05,0.04,-0.34,-0.84,-0.12,-0.15,0.00
0.30,-0.05,0.01,0.08,-1.23,-0.30,-0.15,-0.01
-0.53,-0.05,0.01,0.50,-1.23,-0.43,-0.11,-0.02
-1.86,-0.05,0.02,0.60,-0.86,-0.48,-0.05,-0.02
-1.93,-0.06,-0.30,0.39,-0.27,-0.46,0.03,-0.02
-1.74,-0.06,0.17,0.06,0.36,-0.33,0.10,-0.02
-1.03,-0.07,0.10,-0.19,0.87,-0.12,0.17,-0.01
-0.21,-0.08,0.06,-0.19,1.15,0.12,0.21,-0.01
0.38,-0.09,0.04,-0.03,1.16,0.33,0.23,0.00
0.73,-0.09,-0.04,-0.04,0.85,0.44,0.22,0.00
0.90,-0.09,-0.06,-0.37,0.28,0.44,0.18,-0.01
0.87,-0.10,-0.02,-0.55,-0.42,0.34,0.13,-0.02
0.72,-0.10,-0.01,-0.31,-1.01,0.18,0.08,-0.04
0.34,-0.10,0.02,0.12,-1.30,-0.01,0.04,-0.05
-0.28,-0.10,0.01,0.48,-1.18,-0.18,0.03,-0.06
-0.99,-0.10,-0.03,0.59,-0.72,-0.29,0.05,-0.07
-1.93,-0.10,0.02,0.40,-0.11,-0.33,0.07,-0.07
-1.86,-0.10,-0.19,0.09,0.49,-0.28,0.08,-0.07
-0.77,-0.11,0.01,-0.13,0.97,-0.16,0.08,-0.06
0.26,-0.11,0.29,-0.21,1.22,0.01,0.06,-0.05
0.69,-0.12,0.13,-0.16,1.21,0.17,0.02,-0.04
0.90,-0.12,-0.16,-0.04,0.88,0.28,-0.03,-0.04
1.02,-0.12,-0.11,-0.07,0.26,0.29,-0.11,-0.04
1.01,-0.12,0.01,-0.41,-0.48,0.20,-0.18,-0.05
0.79,-0.12,0.04,-0.62,-1.12,0.07,-0.25,-0.07
0.12,-0.12,0.04,-0.17,-1.43,-0.07,-0.28,-0.09
-0.54,-0.12,-0.09,0.54,-1.30,-0.18,-0.28,-0.10
-1.32,-0.12,0.00,0.77,-0.83,-0.24,-0.24,-0.11
-1.93,-0.12,-0.02,0.46,-0.19,-0.25,-0.19,-0.12
-1.54,-0.13,-0.12,0.04,0.43,-0.19,-0.14,-0.12
-0.87,-0.13,0.16,-0.16,0.91,-0.07,-0.09,-0.11
0.07,-0.14,0.08,-0.17,1.21,0.10,-0.06,-0.10
0.67,-0.14,0.07,-0.14,1.26,0.24,-0.05,-0.09
0.90,-0.14,-0.03,-0.14,1.02,0.30,-0.05,-0.09
0.91,-0.15,-0.09,-0.24,0.48,0.26,-0.06,-0.09
0.86,-0.15,-0.05,-0.42,-0.26,0.14,-0.08,-0.10
0.80,-0.15,0.00,-0.36,-0.95,-0.02,-0.10,-0.11
0.27,-0.14,0.10,0.02,-1.35,-0.17,-0.09,-0.12
-0.50,-0.14,-0.03,0.45,-1.33,-0.27,-0.06,-0.13
-1.08,-0.14,-0.11,0.64,-0.90,-0.32,-0.01,-0.13
-1.29,-0.14,-0.02,0.46,-0.24,-0.30,0.06,-0.12
-0.99,-0.14,0.03,0.04,0.41,-0.20,0.11,-0.11
-0.94,-0.14,0.16,-0.22,0.93,-0.01,0.15,-0.09
0.05,-0.15,-0.18,-0.18,1.20,0.19,0.18,-0.07
0.75,-0.15,0.16,-0.07,1.18,0.37,0.18,-0.05
1.11,-0.15,0.06,-0.16,0.87,0.46,0.16,-0.03
1.20,-0.15,-0.08,-0.33,0.29,0.42,0.12,-0.03
1.14,-0.15,-0.07,-0.28,-0.43,0.28,0.07,-0.03
1.04,-0.14,-0.02,-0.10,-1.04,0.08,0.03,-0.03
0.59,-0.14,0.07,0.01,-1.35,-0.13,0.00,-0.04
-0.09,-0.13,-0.01,0.18,-1.24,-0.32,0.01,-0.04
-0.83,-0.13,-0.05,0.44,-0.76,-0.43,0.03,-0.04
-1.14,-0.12,-0.08,0.45,-0.12,-0.47,0.07,-0.04
-0.99,-0.12,0.02,0.18,0.50,-0.42,0.10,-0.03
0.06,-0.12,-0.02,-0.09,0.94,-0.27,0.13,-0.01
0.35,-0.12,0.30,-0.16,1.15,-0.06,0.14,0.01
0.84,-0.12,-0.14,-0.11,1.09,0.14,0.14,0.03
0.94,-0.12,-0.02,-0.11,0.79,0.27,0.11,0.04
1.04,-0.12,-0.06,-0.26,0.27,0.31,0.07,0.04
1.01,-0.11,0.00,-0.44,-0.33,0.24,0.02,0.04
0.51,-0.11,0.07,-0.33,-0.86,0.11,-0.03,0.04
0.24,-0.10,-0.12,0.14,-1.17,-0.02,-0.05,0.03
-0.73,-0.09,0.13,0.51,-1.12,-0.12,-0.05,0.03
-1.29,-0.08,-0.15,0.48,-0.78,-0.19,-0.02,0.03
-2.74,-0.08,0.17,0.24,-0.25,-0.20,0.02,0.04
-1.53,-0.08,-0.53,0.02,0.34,-0.13,0.06,0.05
-0.75,-0.07,0.49,-0.10,0.82,0.01,0.09,0.07
0.08,-0.07,0.15,-0.16,1.10,0.19,0.10,0.09
0.38,-0.07,-0.03,-0.10,1.11,0.34,0.10,0.10
0.77,-0.07,-0.18,0.04,0.81,0.42,0.07,0.11
0.80,-0.06,0.03,-0.14,0.28,0.38,0.03,0.11
0.77,-0.05,-0.02,-0.63,-0.36,0.26,-0.03,0.11
0.62,-0.05,0.00,-0.58,-0.89,0.08,-0.08,0.10
