Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
-1.54,-0.06,0.15,-0.08,-0.22,-0.61,0.24,0.17
-1.93,-0.05,-0.24,0.24,-0.55,-0.58,0.25,0.17
-1.93,-0.04,-0.20,0.68,-0.67,-0.47,0.28,0.18
-0.66,-0.04,-0.47,0.53,-0.57,-0.24,0.32,0.20
-0.03,-0.03,0.10,-0.14,-0.33,0.01,0.37,0.23
0.93,-0.03,-0.05,-0.76,0.04,0.24,0.40,0.25
0.49,-0.03,0.45,-0.93,0.45,0.43,0.43,0.28
0.15,-0.03,0.09,-0.57,0.74,0.55,0.42,0.29
0.79,-0.03,-0.34,0.14,0.78,0.65,0.36,0.31
0.79,-0.02,0.13,0.61,0.38,0.68,0.24,0.31
0.64,-0.01,0.11,0.33,-0.24,0.62,0.13,0.29
-0.92,0.01,0.50,-0.12,-0.83,0.49,-0.01,0.26
-0.92,0.03,-0.40,0.07,-1.09,0.33,-0.13,0.23
-1.93,0.05,0.20,0.54,-0.92,0.24,-0.24,0.20
-3.22,0.07,0.19,0.50,-0.55,0.25,-0.34,0.18
-2.44,0.08,-0.68,0.25,-0.11,0.27,-0.41,0.18
-1.53,0.09,-0.23,0.30,0.19,0.25,-0.46,0.17
-0.43,0.10,-0.08,-0.13,0.51,0.15,-0.47,0.17
0.15,0.11,0.16,-0.96,0.81,0.06,-0.47,0.18
0.64,0.11,0.08,-1.04,1.10,-0.05,-0.46,0.19
0.33,0.12,0.28,-0.56,1.26,-0.14,-0.44,0.19
0.15,0.13,0.03,-0.05,0.91,-0.29,-0.43,0.18
0.15,0.14,-0.07,0.41,0.31,-0.49,-0.46,0.16
1.20,0.16,-0.38,0.62,-0.54,-0.64,-0.46,0.13
1.33,0.19,0.22,0.34,-1.27,-0.65,-0.45,0.10
0.64,0.20,0.36,-0.24,-1.46,-0.45,-0.41,0.09
-0.66,0.22,0.28,-0.41,-1.25,-0.21,-0.35,0.09
-1.93,0.24,0.05,0.17,-0.73,0.11,-0.25,0.11
-1.54,0.26,-0.57,0.85,-0.21,0.39,-0.15,0.13
-1.21,0.27,-0.13,0.89,0.04,0.62,-0.01,0.14
-0.03,0.27,-0.28,0.17,0.14,0.75,0.14,0.16
0.33,0.27,0.20,-0.68,0.27,0.76,0.28,0.18
0.49,0.27,0.14,-0.97,0.59,0.60,0.36,0.19
0.49,0.27,0.07,-0.67,1.01,0.27,0.39,0.19
0.15,0.28,0.13,-0.10,1.18,-0.06,0.36,0.17
0.33,0.29,-0.15,0.31,0.94,-0.44,0.31,0.15
-0.03,0.30,0.14,0.40,0.26,-0.77,0.26,0.13
-0.03,0.30,-0.07,0.27,-0.52,-0.99,0.23,0.12
-0.22,0.31,0.03,0.11,-0.98,-1.02,0.23,0.11
-0.03,0.31,-0.11,0.07,-1.03,-0.87,0.24,0.12
-0.22,0.31,0.10,0.02,-0.65,-0.57,0.26,0.12
-0.43,0.31,0.04,-0.09,-0.21,-0.21,0.29,0.13
0.49,0.29,-0.38,-0.03,0.15,0.06,0.32,0.13
1.79,0.27,-0.23,0.08,0.34,0.28,0.34,0.13
1.90,0.26,0.37,-0.23,0.38,0.45,0.35,0.11
1.57,0.25,0.26,-0.70,0.38,0.57,0.30,0.09
0.79,0.24,0.19,-0.45,0.30,0.55,0.19,0.07
1.07,0.24,-0.32,0.34,0.17,0.41,0.06,0.04
0.79,0.25,0.09,0.74,-0.13,0.19,-0.04,0.02
0.15,0.25,0.17,0.42,-0.47,-0.02,-0.09,0.02
-0.92,0.26,0.18,0.00,-0.68,-0.14,-0.08,0.02
-2.44,0.28,0.19,0.07,-0.69,-0.18,-0.05,0.02
-0.22,0.29,-1.24,0.50,-0.38,-0.14,-0.03,0.03
0.64,0.29,0.12,0.58,0.04,-0.12,-0.03,0.05
1.45,0.29,0.14,-0.42,0.51,-0.09,-0.04,0.06
0.93,0.29,0.46,-1.41,0.85,-0.07,-0.04,0.07
-0.03,0.28,0.27,-0.96,1.03,-0.11,-0.04,0.06
-0.92,0.28,0.02,0.13,1.05,-0.16,-0.06,0.03
-0.22,0.28,-0.55,0.90,0.59,-0.21,-0.11,0.00
0.64,0.29,-0.20,0.98,-0.02,-0.23,-0.21,-0.05
0.49,0.31,0.33,0.13,-0.69,-0.27,-0.32,-0.08
-0.43,0.32,0.36,-0.75,-1.11,-0.31,-0.37,-0.10
-0.92,0.34,-0.08,-0.55,-0.82,-0.28,-0.37,-0.10
0.15,0.35,-0.57,0.33,-0.29,-0.15,-0.33,-0.10
0.79,0.35,0.00,0.61,0.20,0.14,-0.28,-0.10
0.79,0.35,0.26,-0.09,0.43,0.45,-0.24,-0.10
0.15,0.34,0.28,-0.70,0.27,0.57,-0.21,-0.10
-0.66,0.32,0.12,-0.38,0.08,0.56,-0.20,-0.11
-0.44,0.31,-0.34,0.34,0.02,0.52,-0.18,-0.11
-0.03,0.31,-0.16,0.67,-0.01,0.54,-0.15,-0.11
0.79,0.31,-0.16,0.33,-0.07,0.52,-0.15,-0.11
0.64,0.32,0.29,-0.32,-0.19,0.40,-0.19,-0.12
0.15,0.33,0.20,-0.62,-0.23,0.11,-0.27,-0.12
-0.43,0.34,0.06,-0.31,-0.06,-0.19,-0.34,-0.10
-0.92,0.34,-0.02,0.27,0.15,-0.23,-0.36,-0.08
-0.92,0.34,-0.18,0.56,0.25,-0.13,-0.32,-0.03
-0.66,0.34,-0.13,0.42,0.09,-0.03,-0.24,0.02
-0.43,0.33,-0.01,0.06,-0.17,-0.08,-0.17,0.06
0.15,0.31,-0.12,-0.29,-0.25,-0.16,-0.10,0.09
-0.43,0.29,0.36,-0.43,-0.08,-0.20,-0.04,0.11
-0.43,0.27,-0.09,-0.34,0.29,-0.09,0.00,0.11
-1.54,0.25,0.33,-0.03,0.50,0.04,0.02,0.09
-1.54,0.24,-0.28,0.32,0.44,0.01,0.00,0.07
-0.66,0.23,-0.40,0.50,0.12,-0.11,-0.03,0.04
-0.22,0.23,0.07,0.31,-0.25,-0.22,-0.05,0.01
0.33,0.22,0.00,-0.34,-0.36,-0.18,-0.04,-0.02
0.15,0.22,0.24,-0.70,-0.26,-0.05,0.00,-0.04
0.49,0.21,-0.11,-0.41,0.05,0.06,0.07,-0.04
0.49,0.19,0.07,0.02,0.29,0.10,0.17,-0.02
0.64,0.17,-0.02,0.20,0.23,0.10,0.28,0.01
0.93,0.15,-0.06,0.17,0.00,0.13,0.35,0.03
1.20,0.12,-0.01,0.09,-0.39,0.21,0.40,0.04
1.45,0.09,0.01,-0.01,-0.60,0.28,0.40,0.04
0.64,0.07,0.36,-0.13,-0.57,0.31,0.38,0.02
0.15,0.05,-0.01,-0.07,-0.40,0.27,0.32,-0.01
-0.44,0.04,0.00,0.26,-0.16,0.24,0.25,-0.05
0.33,0.03,-0.46,0.56,-0.07,0.18,0.18,-0.08
0.79,0.02,-0.02,0.39,-0.04,0.10,0.14,-0.09
0.61,0.01,0.25,-0.21,0.00,0.00,0.17,-0.08
0.69,0.00,-0.03,-0.60,0.17,-0.10,0.21,-0.07
0.68,-0.02,0.01,-0.32,0.42,-0.22,0.23,-0.07
1.18,-0.03,-0.17,0.10,0.62,-0.36,0.23,-0.08
1.75,-0.04,-0.07,0.14,0.60,-0.48,0.21,-0.10
1.79,-0.06,0.17,-0.07,0.35,-0.62,0.19,-0.12
1.49,-0.08,0.16,-0.27,0.05,-0.68,0.18,-0.15
0.83,-0.09,0.15,-0.16,-0.25,-0.67,0.18,-0.21
