Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
1.40,-0.14,0.20,-0.39,0.93,0.17,0.06,0.14
1.04,-0.13,0.11,-0.11,0.38,-0.07,0.00,0.11
1.06,-0.12,-0.11,0.33,-0.17,-0.24,-0.06,0.08
1.32,-0.11,-0.12,0.52,-0.75,-0.35,-0.13,0.05
1.13,-0.09,0.13,0.35,-1.07,-0.39,-0.18,0.04
0.67,-0.07,0.13,-0.02,-1.09,-0.34,-0.21,0.04
-0.55,-0.06,0.28,-0.12,-0.90,-0.23,-0.21,0.03
-0.29,-0.05,-0.44,0.18,-0.44,-0.01,-0.16,0.05
-0.38,-0.05,-0.02,0.49,-0.02,0.25,-0.06,0.07
0.06,-0.05,-0.15,0.27,0.30,0.46,0.04,0.10
0.97,-0.05,-0.21,-0.23,0.49,0.54,0.10,0.11
1.27,-0.05,0.17,-0.46,0.59,0.46,0.13,0.10
1.47,-0.05,0.09,-0.56,0.72,0.26,0.12,0.07
1.00,-0.05,0.24,-0.45,0.73,0.01,0.08,0.04
0.59,-0.04,0.04,-0.02,0.64,-0.23,0.03,0.01
-0.35,-0.02,0.18,0.36,0.29,-0.47,-0.03,-0.01
-1.24,0.00,0.03,0.51,-0.26,-0.65,-0.07,-0.02
-1.24,0.01,-0.31,0.56,-0.68,-0.72,-0.07,-0.02
-0.66,0.02,-0.28,0.50,-0.91,-0.68,-0.05,-0.01
-0.42,0.03,0.06,0.06,-0.73,-0.47,0.01,0.02
-0.29,0.02,0.07,-0.54,-0.21,-0.18,0.09,0.05
0.62,0.01,-0.26,-0.62,0.36,0.09,0.17,0.08
0.91,0.01,0.14,-0.31,0.84,0.28,0.22,0.08
1.27,0.01,0.03,-0.24,0.97,0.39,0.23,0.07
1.21,0.01,0.14,-0.24,0.74,0.43,0.19,0.04
0.95,0.01,0.11,-0.02,0.28,0.41,0.11,0.01
0.41,0.03,0.11,0.19,-0.28,0.35,0.04,-0.02
-1.03,0.04,0.33,0.31,-0.72,0.24,-0.05,-0.04
-1.03,0.05,-0.41,0.47,-0.93,0.12,-0.12,-0.05
-1.03,0.07,-0.13,0.64,-0.95,0.11,-0.17,-0.05
-0.91,0.08,-0.04,0.37,-0.73,0.14,-0.18,-0.04
-0.81,0.08,0.00,-0.25,-0.31,0.22,-0.14,-0.02
-0.60,0.08,-0.04,-0.48,0.18,0.28,-0.09,0.01
0.22,0.07,-0.22,-0.32,0.72,0.32,-0.05,0.04
0.93,0.06,-0.02,-0.22,1.01,0.31,-0.03,0.06
1.25,0.05,0.14,-0.31,1.03,0.22,-0.03,0.06
1.41,0.05,0.09,-0.39,0.76,0.08,-0.06,0.03
1.09,0.06,0.18,-0.19,0.25,-0.14,-0.12,0.00
0.70,0.07,0.07,0.14,-0.21,-0.33,-0.17,-0.02
-0.20,0.08,0.18,0.36,-0.64,-0.45,-0.23,-0.03
1.36,0.09,-0.79,0.55,-0.92,-0.46,-0.27,-0.05
1.56,0.11,0.24,0.49,-0.98,-0.37,-0.26,-0.05
-0.81,0.12,1.00,-0.27,-0.83,-0.25,-0.23,-0.05
-0.81,0.11,-0.57,-0.65,-0.47,-0.05,-0.14,-0.02
-0.73,0.10,-0.24,0.40,-0.03,0.15,-0.02,0.01
0.18,0.09,-0.29,0.95,0.39,0.35,0.10,0.03
1.00,0.08,-0.05,0.03,0.48,0.47,0.19,0.04
1.33,0.08,0.18,-0.72,0.50,0.43,0.24,0.03
1.35,0.07,0.15,-0.80,0.59,0.22,0.26,0.01
0.92,0.08,0.18,-0.47,0.52,-0.06,0.26,-0.02
0.43,0.08,0.06,0.10,0.60,-0.29,0.24,-0.05
-0.26,0.10,0.07,0.47,0.38,-0.47,0.20,-0.07
0.76,0.12,-0.57,0.60,-0.21,-0.59,0.16,-0.08
-1.03,0.13,0.80,0.39,-0.63,-0.63,0.14,-0.08
-0.91,0.14,-0.40,-0.11,-0.89,-0.65,0.16,-0.06
-0.46,0.14,-0.29,-0.01,-0.76,-0.51,0.21,-0.03
-0.38,0.14,0.10,0.29,-0.21,-0.20,0.28,0.00
0.09,0.13,-0.10,-0.18,0.30,0.11,0.35,0.02
0.75,0.12,-0.10,-0.49,0.57,0.30,0.38,0.03
1.32,0.11,0.01,-0.31,0.76,0.35,0.36,0.02
1.33,0.11,0.20,-0.33,0.64,0.32,0.30,0.00
0.95,0.12,0.18,-0.30,0.39,0.25,0.20,-0.04
-0.02,0.13,0.24,0.01,0.20,0.26,0.10,-0.07
-0.32,0.13,-0.17,0.40,-0.27,0.20,-0.01,-0.09
-0.35,0.14,-0.15,0.67,-0.64,0.05,-0.10,-0.11
-0.29,0.15,-0.06,0.52,-0.83,-0.04,-0.17,-0.12
-0.66,0.16,0.14,0.01,-0.87,-0.07,-0.19,-0.11
-0.66,0.16,-0.09,-0.29,-0.51,0.07,-0.18,-0.09
-0.55,0.15,-0.07,-0.17,0.01,0.21,-0.14,-0.05
0.00,0.14,-0.16,-0.02,0.48,0.32,-0.10,-0.01
0.91,0.14,-0.16,-0.08,0.76,0.32,-0.10,0.01
1.45,0.13,0.09,-0.28,0.78,0.27,-0.12,0.01
1.74,0.12,0.12,-0.47,0.58,0.17,-0.15,0.00
1.42,0.12,0.23,-0.41,0.30,0.04,-0.21,-0.03
0.83,0.12,0.15,-0.06,0.03,-0.06,-0.26,-0.05
-0.23,0.13,0.19,0.33,-0.27,-0.22,-0.31,-0.06
-1.03,0.15,-0.05,0.60,-0.59,-0.30,-0.36,-0.06
-0.29,0.16,-0.55,0.74,-0.85,-0.30,-0.36,-0.05
-0.08,0.17,0.04,0.54,-0.94,-0.25,-0.33,-0.03
-0.02,0.17,0.10,-0.18,-0.69,-0.14,-0.26,0.01
0.04,0.17,0.01,-0.69,-0.15,0.05,-0.16,0.04
0.70,0.16,-0.20,-0.43,0.50,0.21,-0.06,0.07
1.05,0.15,0.05,-0.08,0.99,0.27,0.00,0.09
1.45,0.15,0.01,-0.13,1.06,0.26,0.05,0.08
1.30,0.14,0.18,-0.22,0.79,0.13,0.08,0.07
1.07,0.15,0.08,-0.12,0.29,-0.05,0.08,0.04
0.31,0.16,0.19,0.10,-0.23,-0.20,0.10,0.02
-0.35,0.17,0.01,0.32,-0.54,-0.31,0.09,0.01
-1.24,0.19,0.07,0.47,-0.71,-0.38,0.04,0.00
-1.24,0.21,-0.28,0.50,-0.72,-0.38,0.02,0.01
-1.24,0.21,-0.08,0.37,-0.58,-0.30,0.02,0.03
-0.91,0.22,-0.11,0.02,-0.29,-0.18,0.08,0.06
-0.09,0.21,-0.20,-0.34,0.14,0.00,0.17,0.10
0.52,0.20,0.03,-0.48,0.62,0.18,0.25,0.14
1.15,0.19,0.01,-0.54,0.98,0.29,0.29,0.16
1.25,0.18,0.18,-0.51,1.05,0.28,0.30,0.17
1.37,0.18,0.04,-0.26,0.82,0.19,0.26,0.16
0.88,0.18,0.21,0.05,0.33,0.03,0.19,0.14
0.62,0.18,-0.02,0.28,-0.30,-0.10,0.14,0.12
-0.06,0.19,0.12,0.42,-0.81,-0.15,0.04,0.10
