Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
1.25,0.10,0.05,-0.41,-0.52,0.19,-0.05,-0.01
0.86,0.09,0.05,-0.31,-1.13,0.05,-0.09,-0.03
0.35,0.09,-0.06,0.09,-1.37,-0.10,-0.11,-0.04
-0.11,0.08,-0.05,0.58,-1.15,-0.24,-0.09,-0.06
-0.54,0.08,0.02,0.62,-0.62,-0.31,-0.06,-0.07
-1.65,0.07,0.14,0.27,0.05,-0.31,-0.01,-0.07
-1.31,0.06,-0.35,0.01,0.69,-0.21,0.04,-0.07
-0.76,0.05,0.17,-0.06,1.12,-0.04,0.08,-0.06
0.37,0.04,0.08,-0.16,1.33,0.17,0.10,-0.05
0.79,0.03,0.19,-0.25,1.25,0.36,0.10,-0.05
1.18,0.02,-0.14,-0.13,0.83,0.47,0.07,-0.04
1.25,0.01,-0.05,-0.03,0.16,0.48,0.02,-0.05
1.18,0.01,-0.03,-0.27,-0.59,0.41,-0.04,-0.06
1.04,0.00,-0.01,-0.46,-1.21,0.27,-0.10,-0.07
0.36,0.00,0.09,-0.15,-1.45,0.12,-0.14,-0.08
-0.21,0.00,-0.10,0.37,-1.27,0.00,-0.15,-0.09
-1.31,-0.01,0.08,0.62,-0.77,-0.09,-0.13,-0.09
-1.65,-0.01,-0.18,0.47,-0.11,-0.12,-0.10,-0.09
-1.43,-0.02,0.02,0.13,0.48,-0.10,-0.07,-0.08
-0.10,-0.03,0.00,-0.12,0.91,-0.01,-0.05,-0.06
0.31,-0.04,0.38,-0.18,1.15,0.09,-0.03,-0.05
0.85,-0.05,-0.15,-0.12,1.13,0.17,-0.04,-0.03
1.23,-0.06,-0.10,-0.09,0.87,0.17,-0.05,-0.02
1.20,-0.06,0.04,-0.26,0.37,0.07,-0.09,-0.01
1.18,-0.07,-0.07,-0.55,-0.29,-0.10,-0.13,-0.01
0.71,-0.07,0.05,-0.43,-0.89,-0.29,-0.15,-0.02
0.38,-0.07,-0.08,0.17,-1.25,-0.45,-0.15,-0.02
-0.37,-0.08,0.08,0.62,-1.24,-0.55,-0.11,-0.02
-1.95,-0.08,0.09,0.58,-0.86,-0.57,-0.05,-0.02
-1.95,-0.08,-0.43,0.33,-0.25,-0.51,0.02,-0.01
-1.70,-0.09,0.20,0.07,0.39,-0.34,0.08,0.00
-0.72,-0.09,0.10,-0.18,0.91,-0.10,0.14,0.01
0.13,-0.10,0.13,-0.26,1.22,0.17,0.17,0.02
0.60,-0.11,0.03,-0.06,1.22,0.40,0.18,0.03
1.00,-0.11,-0.12,0.03,0.89,0.52,0.17,0.04
1.14,-0.12,-0.02,-0.32,0.28,0.53,0.12,0.03
1.10,-0.12,-0.01,-0.64,-0.46,0.42,0.07,0.02
0.87,-0.12,0.00,-0.40,-1.08,0.25,0.02,0.01
0.37,-0.12,0.01,0.16,-1.35,0.06,-0.02,0.00
-0.17,-0.12,-0.04,0.60,-1.22,-0.12,-0.03,-0.01
-1.13,-0.12,0.06,0.65,-0.72,-0.24,-0.02,-0.02
-2.22,-0.12,-0.04,0.36,-0.09,-0.29,-0.01,-0.02
-1.82,-0.12,-0.28,0.05,0.52,-0.24,0.01,-0.01
-0.76,-0.12,0.17,-0.14,1.00,-0.12,0.00,0.00
0.42,-0.13,0.23,-0.24,1.24,0.04,-0.02,0.01
0.86,-0.13,0.13,-0.18,1.23,0.20,-0.05,0.02
1.05,-0.14,-0.17,0.00,0.88,0.29,-0.10,0.02
1.20,-0.14,-0.14,-0.07,0.23,0.28,-0.17,0.02
1.17,-0.14,0.03,-0.51,-0.54,0.18,-0.23,0.01
0.95,-0.14,0.03,-0.68,-1.20,0.03,-0.28,-0.01
0.17,-0.14,0.06,-0.11,-1.49,-0.12,-0.31,-0.02
-0.54,-0.14,-0.11,0.64,-1.31,-0.24,-0.29,-0.04
-1.18,-0.14,-0.03,0.85,-0.79,-0.31,-0.25,-0.05
-1.82,-0.14,0.05,0.48,-0.10,-0.31,-0.18,-0.05
-1.65,-0.14,-0.11,0.01,0.53,-0.24,-0.12,-0.06
-1.13,-0.14,0.09,-0.18,1.01,-0.10,-0.06,-0.05
-0.07,-0.15,0.03,-0.17,1.30,0.08,-0.01,-0.05
0.82,-0.15,0.11,-0.18,1.32,0.24,0.03,-0.05
1.06,-0.16,0.07,-0.21,1.04,0.32,0.04,-0.05
1.07,-0.16,-0.14,-0.24,0.43,0.29,0.04,-0.06
1.04,-0.16,-0.10,-0.30,-0.38,0.17,0.03,-0.08
1.03,-0.15,0.01,-0.30,-1.12,0.01,0.03,-0.09
0.59,-0.15,0.11,-0.10,-1.53,-0.13,0.04,-0.11
-0.44,-0.15,0.04,0.31,-1.44,-0.23,0.08,-0.12
-1.10,-0.15,-0.20,0.66,-0.92,-0.28,0.13,-0.13
-1.28,-0.15,-0.04,0.60,-0.18,-0.26,0.19,-0.13
-1.07,-0.15,0.10,0.13,0.53,-0.16,0.25,-0.12
-1.02,-0.15,0.14,-0.24,1.05,0.01,0.28,-0.11
0.22,-0.15,-0.23,-0.19,1.30,0.21,0.30,-0.09
0.96,-0.15,0.24,-0.03,1.26,0.37,0.29,-0.08
1.30,-0.15,0.05,-0.17,0.93,0.44,0.25,-0.07
1.39,-0.15,-0.12,-0.40,0.33,0.38,0.19,-0.06
1.35,-0.15,-0.07,-0.33,-0.41,0.22,0.12,-0.07
1.25,-0.14,0.00,-0.14,-1.06,0.01,0.05,-0.07
0.68,-0.13,0.09,-0.05,-1.43,-0.20,0.01,-0.08
-0.11,-0.13,-0.03,0.21,-1.37,-0.36,0.00,-0.09
-0.85,-0.12,-0.07,0.55,-0.91,-0.46,0.00,-0.09
-1.15,-0.12,-0.05,0.53,-0.25,-0.47,0.03,-0.08
-0.97,-0.12,0.03,0.17,0.45,-0.38,0.05,-0.07
0.01,-0.12,0.00,-0.11,0.98,-0.20,0.06,-0.06
0.37,-0.12,0.26,-0.16,1.26,0.03,0.07,-0.04
0.82,-0.12,-0.10,-0.11,1.26,0.24,0.06,-0.03
0.99,-0.12,-0.04,-0.17,0.96,0.37,0.03,-0.02
1.11,-0.11,-0.04,-0.33,0.39,0.37,-0.02,-0.01
1.07,-0.11,0.01,-0.45,-0.30,0.27,-0.07,-0.01
0.62,-0.10,0.05,-0.29,-0.93,0.11,-0.11,-0.01
0.29,-0.10,-0.09,0.17,-1.30,-0.06,-0.13,-0.01
-0.49,-0.09,0.08,0.53,-1.28,-0.20,-0.11,-0.01
-1.18,-0.08,-0.06,0.48,-0.91,-0.28,-0.08,-0.01
-2.25,-0.08,0.06,0.24,-0.30,-0.29,-0.03,0.00
-1.41,-0.08,-0.35,0.03,0.37,-0.21,0.02,0.02
-0.72,-0.08,0.35,-0.09,0.90,-0.04,0.05,0.04
0.07,-0.08,0.12,-0.16,1.22,0.17,0.07,0.07
0.42,-0.08,0.00,-0.12,1.22,0.35,0.07,0.09
0.85,-0.07,-0.15,0.00,0.88,0.45,0.05,0.11
0.87,-0.07,0.03,-0.15,0.30,0.42,0.00,0.12
0.81,-0.07,-0.04,-0.54,-0.40,0.30,-0.05,0.12
0.65,-0.06,-0.02,-0.48,-0.96,0.11,-0.10,0.11
