Original Signal,Approximation,D 1,D 2,D 3,D 4,D 5,D 6
0.42,0.32,-0.01,0.25,-0.83,0.28,-0.10,0.22
-0.83,0.31,0.15,0.30,-0.65,0.13,-0.09,0.22
-0.71,0.31,-0.38,0.34,-0.28,0.05,-0.07,0.23
-0.49,0.31,0.17,0.26,0.18,0.03,-0.04,0.24
-0.27,0.30,0.17,-0.01,0.63,0.07,-0.01,0.25
-0.07,0.30,-0.02,-0.17,0.97,0.16,0.02,0.26
0.26,0.29,-0.07,-0.07,1.02,0.25,0.02,0.26
0.99,0.29,-0.06,-0.02,0.80,0.31,-0.01,0.26
1.23,0.28,0.16,-0.30,0.36,0.32,-0.06,0.24
1.42,0.28,-0.05,-0.46,-0.22,0.26,-0.12,0.21
1.05,0.28,0.02,-0.14,-0.71,0.16,-0.16,0.18
0.68,0.28,-0.10,0.22,-1.01,0.04,-0.19,0.15
-0.12,0.28,0.05,0.23,-1.06,-0.08,-0.20,0.11
-1.01,0.28,-0.03,0.13,-0.80,-0.19,-0.19,0.08
-1.01,0.28,-0.17,0.14,-0.36,-0.23,-0.16,0.06
-0.55,0.27,0.10,0.21,0.15,-0.21,-0.12,0.04
-0.23,0.27,0.19,0.17,0.63,-0.14,-0.06,0.03
-0.09,0.26,0.00,0.06,0.91,-0.05,-0.01,0.03
0.72,0.25,-0.21,-0.01,0.98,0.02,0.03,0.02
0.94,0.24,0.19,-0.18,0.80,0.05,0.04,0.01
1.29,0.24,-0.07,-0.51,0.39,0.03,0.03,-0.01
1.25,0.23,0.02,-0.53,-0.09,-0.03,0.02,-0.03
1.05,0.23,-0.03,-0.08,-0.55,-0.14,0.02,-0.05
0.58,0.23,0.00,0.29,-0.85,-0.27,0.04,-0.07
-0.55,0.22,0.06,0.30,-0.93,-0.37,0.08,-0.09
-0.71,0.22,-0.28,0.26,-0.78,-0.41,0.14,-0.12
-1.01,0.22,0.17,0.23,-0.44,-0.38,0.19,-0.14
-0.71,0.21,-0.01,0.11,0.04,-0.26,0.25,-0.16
-0.55,0.21,0.10,0.03,0.55,-0.10,0.29,-0.17
-0.27,0.20,-0.02,0.05,0.92,0.07,0.32,-0.18
0.33,0.19,-0.07,-0.03,1.04,0.24,0.31,-0.19
0.87,0.19,0.06,-0.29,0.84,0.35,0.27,-0.21
1.15,0.18,0.05,-0.46,0.35,0.40,0.18,-0.24
1.27,0.18,-0.04,-0.31,-0.24,0.35,0.09,-0.27
1.06,0.18,-0.01,0.01,-0.73,0.22,-0.01,-0.30
0.71,0.17,-0.04,0.20,-1.00,0.07,-0.08,-0.33
0.04,0.17,0.02,0.20,-0.96,-0.08,-0.14,-0.36
-4.80,0.17,0.63,0.16,-0.69,-0.19,-0.17,-0.38
-4.80,0.17,-1.54,0.22,-0.26,-0.24,-0.20,-0.39
-0.62,0.16,-0.11,0.24,0.25,-0.22,-0.22,-0.39
-0.55,0.15,2.00,-0.01,0.70,-0.14,-0.25,-0.37
-0.30,0.14,-0.52,-0.20,0.98,-0.01,-0.28,-0.35
0.29,0.13,-0.69,0.51,1.00,0.12,-0.32,-0.33
1.06,0.12,0.04,0.84,0.73,0.21,-0.36,-0.31
1.33,0.12,0.26,-1.05,0.27,0.23,-0.41,-0.30
1.32,0.11,-0.02,-2.49,-0.28,0.19,-0.45,-0.29
0.92,0.11,-0.05,-0.66,-0.69,0.11,-0.48,-0.28
0.48,0.10,-0.07,1.52,-0.92,0.00,-0.47,-0.28
0.06,0.10,-0.01,1.42,-0.99,-0.11,-0.42,-0.28
-1.01,0.10,0.14,0.55,-0.83,-0.19,-0.35,-0.27
-4.80,0.09,0.35,0.08,-0.53,-0.22,-0.26,-0.27
-1.01,0.08,-1.77,-0.11,-0.02,-0.18,-0.16,-0.25
-0.34,0.08,1.69,-0.16,0.76,-0.07,-0.07,-0.23
-0.20,0.07,0.26,-0.36,1.40,0.05,0.01,-0.21
0.10,0.06,-0.61,-0.26,1.72,0.16,0.07,-0.20
0.70,0.05,-0.18,0.45,1.45,0.22,0.11,-0.18
1.29,0.05,0.16,0.13,0.39,0.21,0.14,-0.18
1.39,0.04,0.14,-1.37,-0.84,0.15,0.17,-0.17
1.12,0.04,-0.04,-1.17,-1.76,0.05,0.18,-0.17
0.35,0.04,-0.03,0.65,-2.10,-0.07,0.21,-0.16
0.02,0.03,-0.17,1.22,-1.62,-0.18,0.24,-0.16
-0.17,0.03,0.05,0.58,-0.75,-0.24,0.27,-0.15
-0.09,0.03,0.06,0.10,0.12,-0.25,0.32,-0.13
-0.49,0.02,0.14,-0.05,0.82,-0.18,0.36,-0.11
-0.39,0.02,-0.17,0.02,1.33,-0.06,0.38,-0.08
-0.23,0.01,0.02,0.03,1.65,0.07,0.39,-0.05
0.08,0.01,0.04,-0.24,1.64,0.20,0.38,-0.02
0.91,0.00,-0.06,-0.45,1.35,0.26,0.34,0.01
1.38,0.00,0.15,-0.31,0.54,0.22,0.29,0.04
1.56,0.00,0.01,-0.01,-0.56,0.12,0.23,0.05
1.25,0.00,-0.03,0.12,-1.38,0.00,0.18,0.06
0.65,0.00,-0.07,0.09,-1.88,-0.11,0.13,0.07
-0.09,0.00,-0.04,0.00,-1.73,-0.17,0.10,0.07
-0.83,0.00,-0.01,-0.05,-1.04,-0.16,0.08,0.07
-0.23,0.00,-0.19,0.08,-0.29,-0.14,0.08,0.08
0.00,0.00,0.32,0.30,0.46,-0.04,0.09,0.09
0.06,0.00,0.07,0.35,0.99,0.16,0.10,0.10
0.00,0.00,-0.10,0.22,1.20,0.35,0.10,0.11
0.66,0.00,-0.19,-0.01,1.16,0.48,0.09,0.13
0.90,0.00,0.20,-0.40,0.89,0.49,0.06,0.14
1.24,0.00,-0.02,-0.69,0.45,0.32,0.01,0.14
1.08,0.00,0.04,-0.41,-0.03,0.04,-0.04,0.14
1.00,0.01,-0.10,0.21,-0.46,-0.21,-0.09,0.14
0.50,0.01,0.05,0.41,-0.78,-0.45,-0.12,0.13
0.06,0.02,-0.06,0.18,-0.96,-0.68,-0.13,0.13
-1.01,0.03,0.10,0.05,-0.92,-0.80,-0.13,0.13
-1.01,0.03,-0.26,0.10,-0.65,-0.80,-0.11,0.14
-1.01,0.03,0.16,0.14,-0.16,-0.67,-0.08,0.15
-0.64,0.03,0.05,0.08,0.42,-0.33,-0.04,0.17
-0.08,0.03,0.01,0.00,0.87,0.08,-0.01,0.19
0.35,0.03,0.05,-0.01,1.01,0.39,-0.01,0.21
0.84,0.03,-0.04,-0.08,0.80,0.60,-0.02,0.22
0.98,0.04,0.03,-0.31,0.32,0.67,-0.06,0.23
1.15,0.04,-0.07,-0.40,-0.19,0.60,-0.09,0.24
0.82,0.05,0.06,-0.21,-0.57,0.45,-0.13,0.24
0.59,0.05,-0.09,0.06,-0.74,0.25,-0.15,0.24
-0.09,0.06,0.06,0.26,-0.70,-0.02,-0.15,0.23
